player_id,player_name_official,seasons_played,gp_regular_total,gp_regular_min_per_season,gp_regular_max_per_season,seasons_with_gp_over_6,g_regular_sum,a_regular_sum,p_regular_sum,plus_minus_regular_sum,pim_regular_sum,ppg_regular_sum,ppp_regular_sum,shg_regular_sum,shp_regular_sum,gwg_regular_sum,otg_regular_sum,sog_regular_sum,shooting_pct_regular_mean,fo_pct_regular_mean,toi_per_game_regular_mean,gp_playoffs_sum,g_playoffs_sum,a_playoffs_sum,p_playoffs_sum,plus_minus_playoffs_sum,pim_playoffs_sum,ppg_playoffs_sum,ppp_playoffs_sum,shg_playoffs_sum,shp_playoffs_sum,gwg_playoffs_sum,otg_playoffs_sum,sog_playoffs_sum,shooting_pct_playoffs_mean,fo_pct_playoffs_mean,toi_per_game_playoffs_mean,player_name_ep,player_pos_official,player_pos_ep,player_link_official,player_link_ep,player_image_official,date_of_birth,nation,height_cm,weight_kg,shoots,player_type,nhl_rights,draft,highlights,description,age_by_2025
3468.0,Enver Lisin,4,135.0,13.0,57.0,4,24.0,18.0,42.0,-37.0,64.0,3.0,6.0,0.0,0.0,2.0,0.0,258.0,9.175,44.65,13.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Enver Lisin,RW,RW,https://www.nhl.com/player/8471263,https://www.eliteprospects.com/player/9255/enver-lisin,https://assets.nhle.com/mugs/nhl/latest/8471263.png,4/22/1986,Russia,186,90,L,['Speedster'],,"('2', '50', '2004')","['1-time U18 WJC Gold Medal', '2-time U20 WJC Silver Medal', '1-time RSL Champion']",Father: Gennadi Lisin,39
3469.0,Ilkka Heikkinen,1,7.0,7.0,7.0,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Ilkka Heikkinen,D,D,https://www.nhl.com/player/8475128,https://www.eliteprospects.com/player/7546/ilkka-heikkinen,https://assets.nhle.com/mugs/nhl/latest/8475128.png,11/13/1984,Finland,188,87,L,['Two-Way Defenseman'],,,[],Heikkinen is a two-way defenseman with a big shot and one-timer. Has nice puck skills and solid defensive ability.,40
3470.0,Mats Zuccarello,15,904.0,2.0,81.0,15,217.0,473.0,690.0,53.0,343.0,51.0,218.0,1.0,2.0,35.0,6.0,1923.0,12.5,33.73125,17.326041666666665,102.0,19.0,39.0,58.0,-1.0,60.0,2.0,20.0,0.0,0.0,4.0,0.0,199.0,7.774999999999999,18.05,16.868055555555557,Mats Zuccarello,RW,RW/LW,https://www.nhl.com/player/8475692,https://www.eliteprospects.com/player/10881/mats-zuccarello,https://assets.nhle.com/mugs/nhl/latest/8475692.png,9/1/1987,Norway,173,82,L,"['Offensive Forward', 'Playmaker']",Minnesota Wild / Signed,,"['4-time Norway Gullpucken (Player of the Year)', '1-time SHL Most Points', '1-time SHL Most Valuable Player (Guldhjälmen)']","Has fantastic technical skills and great passing ability. Can finish with aplomb. A magician who can do spectacular things with the puck. Great vision and can man the power play point. Defensively responsible and doesn't mind heavy traffic.
Lacks size and strength. Not a great physical player.",38
3471.0,Todd White,13,653.0,1.0,82.0,12,141.0,240.0,381.0,19.0,228.0,46.0,130.0,5.0,8.0,16.0,5.0,1086.0,15.2,50.07142857142857,14.69404761904762,43.0,8.0,3.0,11.0,1.0,16.0,1.0,1.0,1.0,1.0,2.0,1.0,80.0,6.26,50.24,15.156666666666666,Todd White,C,C,https://www.nhl.com/player/8466392,https://www.eliteprospects.com/player/5532/todd-white,https://assets.nhle.com/mugs/nhl/latest/8466392.png,5/21/1975,Canada,178,88,L,,,,"['1-time CCHL Top Prospect Award', '1-time NCAA (East) First All-American Team', '1-time NCAA (East) Second All-American Team']",A fast-skating center with good passing skills and vision. White always gave 100% and could play wing if needed.,50
3472.0,Derek Boogaard,6,277.0,22.0,65.0,6,3.0,13.0,16.0,-12.0,589.0,0.0,0.0,0.0,0.0,1.0,0.0,75.0,6.383333333333333,0.0,4.941666666666666,10.0,0.0,1.0,1.0,-1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.391666666666667,Derek Boogaard,LW,LW,https://www.nhl.com/player/8469647,https://www.eliteprospects.com/player/9084/derek-boogaard,https://assets.nhle.com/mugs/nhl/latest/8469647.png,6/23/1982,Canada,200,120,L,"['Enforcer', 'Heavy Hitter']",,"('7', '202', '2001')",[],Brother: Aaron Boogard,43
3473.0,Brodie Dupont,1,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.566666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Brodie Dupont,LW,LW/C,https://www.nhl.com/player/8471728,https://www.eliteprospects.com/player/11452/brodie-dupont,https://assets.nhle.com/mugs/nhl/latest/8471728.png,2/17/1987,Canada,188,95,L,,,"('3', '66', '2005')",[],Cousin: Dylan Haney,38
3474.0,Stu Bickel,3,76.0,9.0,51.0,3,0.0,10.0,10.0,1.0,203.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,33.333333333333336,7.127777777777777,18.0,0.0,0.0,0.0,-3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.166666666666667,Stu Bickel,D,D,https://www.nhl.com/player/8474772,https://www.eliteprospects.com/player/19451/stu-bickel,https://assets.nhle.com/mugs/nhl/latest/8474772.png,10/2/1986,USA,193,94,R,,,,['1-time USHL Clark Cup Champion'],,38
3475.0,Brandon Mashinter,4,64.0,4.0,41.0,2,4.0,1.0,5.0,-12.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,4.0,25.0,6.091666666666667,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.55,Brandon Mashinter,LW,LW,https://www.nhl.com/player/8474850,https://www.eliteprospects.com/player/18619/brandon-mashinter,https://assets.nhle.com/mugs/nhl/latest/8474850.png,9/20/1988,Canada,193,96,L,,,,['1-time OHL Champion'],,37
3476.0,Conor Allen,2,7.0,3.0,4.0,0,0.0,0.0,0.0,-2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,13.316666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Conor Allen,D,D,https://www.nhl.com/player/8477214,https://www.eliteprospects.com/player/37994/conor-allen,https://assets.nhle.com/mugs/nhl/latest/8477214.png,1/31/1990,USA,185,95,L,,,,"['1-time AHL Calder Cup Champion', '1-time NAHL Robertson Cup Champion']","Allen is a defenseman with good size and a fairly well-rounded game. Can be a physical force. Has a solid outlet pass, but lacks top-end qualities in any area.
- Erik K.",35
3477.0,James Sheppard,6,394.0,14.0,82.0,6,23.0,68.0,91.0,-38.0,192.0,0.0,9.0,0.0,0.0,4.0,0.0,412.0,6.957142857142857,44.142857142857146,12.397619047619049,37.0,3.0,6.0,9.0,3.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,7.075,55.825,10.579166666666666,James Sheppard,C,C/LW,https://www.nhl.com/player/8473536,https://www.eliteprospects.com/player/11121/james-sheppard,https://assets.nhle.com/mugs/nhl/latest/8473536.png,4/25/1988,Canada,188,101,L,,,"('1', '9', '2006')","['1-time U17 WHC Bronze Medal', '1-time QMJHL Second All-Star Team', '2-time Spengler Cup Winner']","Sheppard is a forward with good size and a pretty well-rounded game. Sometimes displays both scoring and playmaking ability, as well as two-way instincts. Gets involved physically in an energy role. A natural center, he can also play the wing effectively.
- Erik K.",37
3478.0,Ryan Bourque,1,1.0,1.0,1.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.816666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Ryan Bourque,C,C/LW,https://www.nhl.com/player/8475243,https://www.eliteprospects.com/player/17500/ryan-bourque,https://assets.nhle.com/mugs/nhl/latest/8475243.png,1/3/1991,USA / Canada,174,84,L,,,"('3', '80', '2009')","['1-time U18 WJC Gold Medal', '1-time U20 WJC Gold Medal', '1-time U17 WHC Silver Medal', '1-time U18 WJC Bronze Medal', '1-time U20 WJC Bronze Medal']","Bourque is a speedy winger with a sound two-way game. Has good offensive vision and a fast release on his shot. Tries to play bigger than his size, but his diminutive stature can be a hinderance.
- Erik K.",34
3479.0,Chris Summers,6,70.0,2.0,21.0,3,2.0,7.0,9.0,-24.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.6857142857142855,0.0,14.31904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Chris Summers,D,D,https://www.nhl.com/player/8473589,https://www.eliteprospects.com/player/9317/chris-summers,https://assets.nhle.com/mugs/nhl/latest/8473589.png,2/5/1988,USA,188,92,L,,,"('1', '29', '2006')","['1-time U18 WJC Gold Medal', '2-time NCAA (CCHA) Champion']",Brother: Patrick Summers,37
3480.0,Mika Zibanejad,14,930.0,9.0,82.0,14,314.0,426.0,740.0,22.0,257.0,120.0,251.0,13.0,33.0,42.0,8.0,2409.0,11.80714285714286,49.06428571428571,17.889285714285712,74.0,19.0,44.0,63.0,0.0,12.0,9.0,25.0,0.0,6.0,2.0,1.0,197.0,8.371428571428572,46.22857142857144,18.847619047619048,Mika Zibanejad,C,C/RW,https://www.nhl.com/player/8476459,https://www.eliteprospects.com/player/23856/mika-zibanejad,https://assets.nhle.com/mugs/nhl/latest/8476459.png,4/18/1993,Sweden / Iran,187,92,R,"['Heavy Shooter', 'Playmaker', 'Two-Way Center']",New York Rangers / Signed,"('1', '6', '2011')","['1-time J18 SM Gold Medal', '1-time U20 WJC Gold Medal', '1-time World Championship Gold Medal', '1-time U18 WJC Silver Medal', '1-time U17 WHC Bronze Medal', '1-time World Championship Bronze Medal']",A very skilled center/winger with good hands and a terrific eye for the game. A modern power forward with good skating. Likes to go into heavy traffic and play physically. Takes care of defensive duties well and has strong faceoff skills. Very good release.,32
3481.0,Matt Puempel,4,87.0,8.0,27.0,4,11.0,5.0,16.0,-10.0,30.0,4.0,4.0,0.0,0.0,2.0,0.0,94.0,10.16,10.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Matt Puempel,LW,LW,https://www.nhl.com/player/8476477,https://www.eliteprospects.com/player/45571/matt-puempel,https://assets.nhle.com/mugs/nhl/latest/8476477.png,1/24/1993,Canada / Germany,185,91,L,,,"('1', '24', '2011')","['1-time Hlinka Gretzky Cup Gold Medal', '1-time U17 WHC Silver Medal', '1-time CHL All-Rookie Team', '1-time CHL Rookie of the Year', '1-time OHL First All-Rookie Team', '1-time OHL Rookie of the Year (Emms Family Award)']",A center with good offensive skills. A very good playmaker with good skating. Accelerates well and has an impressive shot. Works hard and has good hands.,32
3482.0,Boo Nieves,4,76.0,1.0,43.0,2,5.0,14.0,19.0,3.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,4.050000000000001,46.7,9.779166666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Boo Nieves,C,C/LW,https://www.nhl.com/player/8476922,https://www.eliteprospects.com/player/131061/boo-nieves,https://assets.nhle.com/mugs/nhl/latest/8476922.png,1/23/1994,USA,191,97,L,,,"('2', '59', '2012')",['1-time NCAA (B1G) Champion'],,31
3483.0,John Gilmour,3,37.0,4.0,28.0,1,2.0,3.0,5.0,-16.0,18.0,1.0,1.0,0.0,0.0,1.0,1.0,75.0,1.1,0.0,16.772222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,John Gilmour,D,D,https://www.nhl.com/player/8477337,https://www.eliteprospects.com/player/146192/john-gilmour,https://assets.nhle.com/mugs/nhl/latest/8477337.png,5/17/1993,Canada,183,87,L,,,"('7', '198', '2013')","['1-time AHL First All-Star Team', '1-time KHL Gagarin Cup Champion', '1-time NCAA (Championship) Winner']",,32
3484.0,Ryan Sproul,3,44.0,1.0,27.0,2,2.0,10.0,12.0,-14.0,12.0,1.0,4.0,0.0,0.0,0.0,0.0,64.0,2.966666666666667,0.0,16.644444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Ryan Sproul,D,D,https://www.nhl.com/player/8476450,https://www.eliteprospects.com/player/62407/ryan-sproul,https://assets.nhle.com/mugs/nhl/latest/8476450.png,1/13/1993,Canada / China,193,93,R,,,"('2', '55', '2011')","['1-time AHL All-Rookie Team', '1-time CHL Defenseman of the Year', '1-time OHL First All-Star Team', '1-time OHL Most Outstanding Defenseman (Max Kaminsky Trophy)', '1-time OHL Second All-Rookie Team', '1-time OHL Third All-Star Team']",,32
3485.0,Daniel Catenacci,2,12.0,1.0,11.0,1,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,50.0,9.891666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Daniel Catenacci,C,C/LW,https://www.nhl.com/player/8476401,https://www.eliteprospects.com/player/41287/daniel-catenacci,https://assets.nhle.com/mugs/nhl/latest/8476401.png,3/9/1993,Italy / Canada,178,88,L,['Speedster'],,"('3', '77', '2011')","['1-time Hlinka Gretzky Cup Gold Medal', '1-time U17 WHC Silver Medal']","Can play any position up front, as he is a smart player with very good speed. Smallish, but not afraid of the hard areas of the ice. Owns decent playmaking ability. - Erik K.",32
3486.0,Libor Hajek,5,110.0,5.0,44.0,4,4.0,8.0,12.0,-9.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,91.0,4.76,0.0,14.836666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Libor Hajek,D,D,https://www.nhl.com/player/8479333,https://www.eliteprospects.com/player/195023/libor-hajek,https://assets.nhle.com/mugs/nhl/latest/8479333.png,2/4/1998,Czechia,191,95,L,,,"('2', '37', '2016')","['1-time World Championship Gold Medal', '1-time Hlinka Gretzky Cup Silver Medal']",,27
3487.0,Tim Gettinger,4,16.0,2.0,8.0,1,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,37.5,9.270833333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Tim Gettinger,LW,LW/C,https://www.nhl.com/player/8479364,https://www.eliteprospects.com/player/272570/tim-gettinger,https://assets.nhle.com/mugs/nhl/latest/8479364.png,4/14/1998,USA,198,98,L,,,"('5', '141', '2016')",['1-time OHL First All-Rookie Team'],Brother: Grant Gettinger,27
3488.0,Ryan Lindgren,7,405.0,5.0,78.0,6,14.0,88.0,102.0,99.0,259.0,0.0,0.0,1.0,5.0,2.0,0.0,404.0,3.6,0.0,18.54583333333333,50.0,3.0,11.0,14.0,16.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,5.0,0.0,20.15,Ryan Lindgren,D,D,https://www.nhl.com/player/8479324,https://www.eliteprospects.com/player/226442/ryan-lindgren,https://assets.nhle.com/mugs/nhl/latest/8479324.png,2/11/1998,USA,183,88,L,"['Defensive Defenseman', 'PK Specialist']",Seattle Kraken / Signed,"('2', '49', '2016')","['1-time U20 WJC Gold Medal', '1-time U17 WHC Silver Medal', '1-time U18 WJC Bronze Medal', '1-time U20 WJC Bronze Medal']","Father: Bob Lindgren
Brother: Charlie Lindgren",27
3489.0,Adam Fox,6,431.0,55.0,82.0,6,63.0,306.0,369.0,117.0,174.0,11.0,149.0,4.0,12.0,19.0,3.0,816.0,7.6,0.0,505.75,46.0,5.0,34.0,39.0,7.0,28.0,2.0,19.0,0.0,0.0,1.0,0.0,83.0,2.975,0.0,416.5625,Adam Fox,D,D,https://www.nhl.com/player/8479323,https://www.eliteprospects.com/player/248380/adam-fox,https://assets.nhle.com/mugs/nhl/latest/8479323.png,2/17/1998,USA,180,82,R,"['Offensive Defenseman', 'PP Specialist', 'Speedster']",New York Rangers / Signed,"('3', '66', '2016')","['1-time U20 WJC Gold Medal', '1-time U17 WHC Silver Medal', '1-time U18 WJC Bronze Medal', '1-time U20 WJC Bronze Medal', '1-time NCAA (ECAC) Champion', '3-time NCAA (East) First All-American Team', '1-time NHL Best Defenseman (Norris Trophy)', '2-time NHL First All-Star Team', '1-time NHL Second All-Star Team', '1-time U18 WJC All-Star Team', '1-time U18 WJC Best Defenseman']","Fox sees and thinks the game at an elite level. Not very tall or strong, but a master at turning plays the other way and initiating transition plays off reads and stick positioning.
He is only the second defenseman to win the Norris in his second NHL season, after Bobby Orr in 1967-68.",27
3490.0,Alexis Lafrenière,5,380.0,56.0,82.0,5,92.0,101.0,193.0,-6.0,156.0,7.0,16.0,0.0,0.0,19.0,3.0,682.0,14.22,33.4,15.47,43.0,10.0,13.0,23.0,-1.0,17.0,0.0,5.0,0.0,0.0,0.0,0.0,82.0,8.433333333333334,23.066666666666663,15.016666666666666,Alexis Lafrenière,LW,RW/LW,https://www.nhl.com/player/8482109,https://www.eliteprospects.com/player/296697/alexis-lafreniere,https://assets.nhle.com/mugs/nhl/latest/8482109.png,10/11/2001,Canada,188,89,L,,New York Rangers / Signed,"('1', '1', '2020')","['1-time Hlinka Gretzky Cup Gold Medal', '1-time U20 WJC Gold Medal', '1-time U17 WHC Silver Medal', '2-time CHL Player of the Year', '1-time CHL Rookie of the Year', '1-time CHL Top Draft Prospect Award', '1-time QMJHL All-Rookie Team', '3-time QMJHL First All-Star Team', '1-time QMJHL Most Assists', '1-time QMJHL Most Points (Jean Beliveau Trophy)', '2-time QMJHL Most Valuable Player (Michel Brière Trophy)', '1-time QMJHL Offensive Rookie of the Year (Michel Bergeron Trophy)', '1-time QMJHL Rookie of the Year', '1-time U20 WJC All-Star Team', '1-time U20 WJC Best Forward', '1-time U20 WJC Most Valuable Player']","As a puck-carrier, Lafrenière is a master at bending the defensive front and driving the puck through openings. He always maintains the same grip on his stick, forcing the opposition to guess if he's thinking shot or pass. Similarly, Lafrenière doesn't need to choose between pace or patience when determining his plans of attack; he can serve both masters at once.",23
3491.0,K'Andre Miller,5,368.0,53.0,82.0,5,36.0,96.0,132.0,49.0,162.0,1.0,8.0,0.0,4.0,9.0,2.0,483.0,7.540000000000001,0.0,21.436666666666667,43.0,3.0,9.0,12.0,-3.0,22.0,0.0,0.0,1.0,1.0,1.0,0.0,37.0,5.9,0.0,510.1611111111111,K'Andre Miller,D,D,https://www.nhl.com/player/8480817,https://www.eliteprospects.com/player/308192/k-andre-miller,https://assets.nhle.com/mugs/nhl/latest/8480817.png,1/21/2000,USA,195,95,L,,Carolina Hurricanes / Signed,"('1', '22', '2018')","['1-time U18 WJC Silver Medal', '1-time U20 WJC Silver Medal', '1-time NHL All-Rookie Team']",,25
3492.0,Zac Jones,5,115.0,10.0,46.0,5,4.0,24.0,28.0,-10.0,38.0,0.0,2.0,0.0,0.0,2.0,0.0,128.0,2.7,0.0,15.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Zac Jones,D,D,https://www.nhl.com/player/8481708,https://www.eliteprospects.com/player/364649/zac-jones,https://assets.nhle.com/mugs/nhl/latest/8481708.png,10/18/2000,USA,180,86,L,,Buffalo Sabres / Signed,"('3', '68', '2019')","['1-time WJAC-19 Gold Medal', '1-time World Championship Bronze Medal', '1-time NCAA (Championship) Winner', '1-time NCAA (East) Second All-American Team', '1-time NCAA (Hockey East) Champion', '1-time USHL All-Rookie Team', '1-time USHL Rookie of the Year', '1-time USHL Second All-Star Team']",Father: Rob Jones,24
3493.0,Tarmo Reunanen,1,4.0,4.0,4.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.283333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Tarmo Reunanen,D,D,https://www.nhl.com/player/8479462,https://www.eliteprospects.com/player/221513/tarmo-reunanen,https://assets.nhle.com/mugs/nhl/latest/8479462.png,3/1/1998,Finland,182,89,L,,,"('4', '98', '2016')","['1-time EYOF Bronze Medal', '1-time AHL Calder Cup Champion']","Reunanen is an offensive minded defenceman who can carry the puck, dangle through traffic and set up his teammates. While he relies on his offensive skills, he is not a defensive liability. Poised and calm in his own end. Doesn't shy away from physical play, but it is not his forte.",27
3494.0,Braden Schneider,4,286.0,43.0,82.0,4,18.0,51.0,69.0,22.0,59.0,0.0,1.0,2.0,3.0,3.0,1.0,294.0,6.475,0.0,16.241666666666667,43.0,1.0,5.0,6.0,-3.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,5.566666666666666,0.0,14.550000000000002,Braden Schneider,D,D,https://www.nhl.com/player/8482073,https://www.eliteprospects.com/player/351820/braden-schneider,https://assets.nhle.com/mugs/nhl/latest/8482073.png,9/20/2001,Canada,193,97,R,['Defensive Defenseman'],New York Rangers / Signed,"('1', '19', '2020')","['1-time Hlinka Gretzky Cup Gold Medal', '1-time World Championship Gold Medal', '1-time U20 WJC Silver Medal', '1-time WHL (East) First All-Star Team', '1-time WHL Top Defenseman (Bill Hunter Trophy)']","He is an absolute behemoth of a dude at this level, imposing his will with thunderous hits, overpowering one-hand pushes, and crosschecks. He's composed and doesn't over-do the physicality or take needless penalties; enters every hit with his stick leading and doesn't hit unless he can't break up the play otherwise.",24
3495.0,Nils Lundkvist,4,183.0,25.0,60.0,4,9.0,35.0,44.0,16.0,62.0,2.0,7.0,0.0,0.0,2.0,1.0,251.0,3.05,0.0,14.841666666666669,12.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.466666666666667,Nils Lundkvist,D,D,https://www.nhl.com/player/8480878,https://www.eliteprospects.com/player/384079/nils-lundkvist,https://assets.nhle.com/mugs/nhl/latest/8480878.png,7/27/2000,Sweden,183,87,R,,Dallas Stars / Signed,"('1', '28', '2018')","['1-time U18 WJC Bronze Medal', '1-time U20 WJC Bronze Medal', '1-time SHL Best Junior (EliteProspects.com Award)', '1-time Swedish Defenseman of the Year (Salming Trophy)']","Father: Niclas Lundkvist
Uncle: Jan Sandström",25
3496.0,Will Cuylle,3,167.0,4.0,82.0,2,33.0,33.0,66.0,7.0,108.0,3.0,5.0,2.0,3.0,5.0,0.0,272.0,8.033333333333333,17.766666666666666,11.061111111111112,16.0,1.0,1.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.6,100.0,11.283333333333331,Will Cuylle,LW,LW/RW,https://www.nhl.com/player/8482157,https://www.eliteprospects.com/player/537552/will-cuylle,https://assets.nhle.com/mugs/nhl/latest/8482157.png,2/5/2002,Canada,191,96,L,,New York Rangers / Signed,"('2', '60', '2020')","['1-time U20 WJC Gold Medal', '1-time Hlinka Gretzky Cup Silver Medal', '1-time OHL Second All-Rookie Team', '1-time OHL Second All-Star Team']","Cuylle is one of the most naturally gifted one-touch scorers in this year's draft. Put the puck on his stick, and he'll do the rest. Cuylle is a technically gifted shooter. He's got so much upper-body strength on that 6-foot-2, 201-pound frame of his, and he puts it to good use generating quick-release wrist shots explode off his stick's blade.",23
3497.0,Adam Edstrom,2,62.0,11.0,51.0,2,7.0,4.0,11.0,-3.0,29.0,0.0,0.0,0.0,0.0,2.0,0.0,47.0,20.55,0.0,8.841666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Adam Edstrom,C,C/W,https://www.nhl.com/player/8481726,https://www.eliteprospects.com/player/349951/adam-edstrom,https://assets.nhle.com/mugs/nhl/latest/8481726.png,10/12/2000,Sweden,201,109,L,,New York Rangers / Signed,"('6', '161', '2019')",['1-time Champions Hockey League Champion'],"Cousins: Oscar Edström, Linus Edström & Marcus Edström",24
3498.0,Matt Rempe,2,59.0,17.0,42.0,2,4.0,6.0,10.0,8.0,138.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,9.15,32.7,7.066666666666666,11.0,1.0,0.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,66.7,6.116666666666666,Matt Rempe,C,RW/C,https://www.nhl.com/player/8482460,https://www.eliteprospects.com/player/476674/matt-rempe,https://assets.nhle.com/mugs/nhl/latest/8482460.png,6/29/2002,Canada,206,115,R,"['Enforcer', 'Heavy Hitter', 'Physical Forward']",New York Rangers / Signed,"('6', '165', '2020')",[],"He works hard, and I think that the habits in his game for all three zones are decidedly positive. He had some great backchecks to eliminate rush opportunities for the Chiefs. He got rewarded with a rebound tap-in goal on the power play in the third period. Nothing too, too special. but the type of goal one wants to see from a player with Rempe's size. Certainly.",23
3501.0,Brett Berard,1,35.0,35.0,35.0,1,6.0,4.0,10.0,-6.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,10.2,42.9,10.716666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Brett Berard,LW,LW,https://www.nhl.com/player/8482132,https://www.eliteprospects.com/player/201740/brett-berard,https://assets.nhle.com/mugs/nhl/latest/8482132.png,9/9/2002,USA,175,79,L,,New York Rangers / Signed,"('5', '134', '2020')",['1-time U20 WJC Gold Medal'],"Berard packs high-octane offensive talent into a 5-foot-9 package. He sees an opportunity to shoot, pass, or support, and he immediately acts. He's a dual-threat attacker with a bit of skill beyond the offence. He layers deception through false signals sent to the opposition with his eyes and through his body language. He works the puck through the defensive triangle.",23
3504.0,Nicklas Lidstrom,20,1564.0,43.0,84.0,20,264.0,878.0,1142.0,450.0,514.0,132.0,590.0,10.0,40.0,35.0,4.0,3875.0,6.970000000000001,0.0,1414.7309523809524,263.0,54.0,129.0,183.0,61.0,76.0,30.0,111.0,3.0,6.0,11.0,1.0,656.0,8.245000000000001,0.0,1507.895238095238,Nicklas Lidstrom,D,D,https://www.nhl.com/player/8457063,https://www.eliteprospects.com/player/722/nicklas-lidstrom,https://assets.nhle.com/mugs/nhl/latest/8457063.png,4/28/1970,Sweden,186,86,L,"['Leader', 'Puck-Moving Defenseman', 'Two-Way Defenseman']",,"('3', '53', '1989')","['1-time World Championship Gold Medal', '1-time Olympic Gold Medal', '1-time Triple Gold Club', '1-time World Championship Silver Medal', '1-time World Championship Bronze Medal', '1-time Hockey Hall of Fame', '1-time IIHF Hall of Fame', '1-time NHL All-Rookie Team', '7-time NHL Best Defenseman (Norris Trophy)', '10-time NHL First All-Star Team', '2-time NHL Second All-Star Team', '4-time NHL Stanley Cup Champion', '1-time NHL Stanley Cup MVP (Conn Smythe Trophy)', '1-time Olympic All-Star Team']","Sons: Kevin Lidström, Adam Lidström, Samuel Lidström
Nephew: Alexander Lundqvist

One of the all-time greats, Lidstrom ranks 6th all-time in defenseman scoring. Over his 20-year career, the Red Wings legend won 7 Norris Trophies, 4 Stanley Cups, a Conn Smythe, and is a member of the Triple Gold Club as well. The 12x All-Star is also the first European to captain a Stanley Cup winning team.",55
